Sales_Rep,Date,Region,Customer,Activity_Type,Product
Rep_5,2024-11-03,Spain,Customer_394,Email,Product_39
Rep_1,2024-05-23,Italy,Customer_58,Visit,Product_25
Rep_5,2024-10-10,Italy,Customer_166,Email,Product_45
Rep_18,2025-01-17,Spain,Customer_20,Phone Call,Product_5
Rep_20,2024-11-02,France,Customer_393,Visit,Product_48
Rep_15,2024-06-02,Spain,Customer_117,Email,Product_46
Rep_1,2025-01-13,Spain,Customer_13,Email,Product_48
Rep_6,2025-03-10,France,Customer_456,Phone Call,Product_26
Rep_12,2025-03-08,Germany,Customer_250,Phone Call,Product_6
Rep_19,2024-08-31,Germany,Customer_203,Visit,Product_10
Rep_1,2024-11-27,Spain,Customer_133,Email,Product_20
Rep_1,2025-01-09,France,Customer_91,Phone Call,Product_49
Rep_16,2025-03-08,Spain,Customer_229,Visit,Product_33
Rep_1,2024-10-24,France,Customer_465,Email,Product_39
Rep_20,2024-11-10,Italy,Customer_464,Phone Call,Product_17
Rep_17,2025-01-05,Italy,Customer_246,Phone Call,Product_23
Rep_20,2025-04-05,Spain,Customer_210,Phone Call,Product_31
Rep_5,2024-12-19,Germany,Customer_441,Email,Product_41
Rep_20,2025-02-25,Italy,Customer_401,Email,Product_7
Rep_19,2024-11-29,France,Customer_214,Email,Product_10
Rep_7,2024-07-27,Spain,Customer_376,Phone Call,Product_15
Rep_14,2024-07-14,Spain,Customer_402,Visit,Product_30
Rep_20,2025-04-03,France,Customer_266,Visit,Product_22
Rep_17,2024-05-15,Spain,Customer_228,Phone Call,Product_6
Rep_2,2024-08-24,Italy,Customer_171,Visit,Product_39
Rep_18,2024-06-23,Italy,Customer_304,Visit,Product_29
Rep_7,2025-04-04,Italy,Customer_221,Visit,Product_3
Rep_7,2024-10-09,Germany,Customer_254,Email,Product_23
Rep_14,2025-02-11,Italy,Customer_156,Visit,Product_30
Rep_15,2024-08-20,Germany,Customer_113,Visit,Product_31
Rep_15,2024-07-28,France,Customer_100,Email,Product_7
Rep_8,2024-11-17,Germany,Customer_410,Visit,Product_25
Rep_9,2025-04-19,Spain,Customer_210,Visit,Product_23
Rep_15,2024-11-11,France,Customer_413,Phone Call,Product_15
Rep_9,2024-08-23,Italy,Customer_361,Phone Call,Product_4
Rep_16,2024-11-29,Germany,Customer_204,Visit,Product_1
Rep_3,2024-10-16,Spain,Customer_486,Visit,Product_1
Rep_7,2024-07-03,Spain,Customer_77,Email,Product_17
Rep_10,2025-01-04,Italy,Customer_45,Visit,Product_1
Rep_19,2024-11-22,Spain,Customer_130,Phone Call,Product_32
Rep_13,2024-08-25,France,Customer_196,Email,Product_49
Rep_7,2025-04-17,France,Customer_99,Phone Call,Product_24
Rep_7,2024-07-18,Italy,Customer_25,Email,Product_27
Rep_12,2025-02-06,Italy,Customer_38,Email,Product_32
Rep_3,2024-05-19,Germany,Customer_110,Phone Call,Product_15
Rep_10,2024-08-01,Spain,Customer_235,Visit,Product_14
Rep_16,2024-09-21,France,Customer_276,Phone Call,Product_31
Rep_15,2024-08-22,Spain,Customer_102,Phone Call,Product_12
Rep_12,2025-02-12,Italy,Customer_485,Visit,Product_1
Rep_12,2025-02-11,France,Customer_346,Email,Product_48
Rep_7,2025-04-12,Germany,Customer_200,Phone Call,Product_41
Rep_2,2025-03-25,Spain,Customer_473,Email,Product_42
Rep_7,2024-06-24,Spain,Customer_77,Visit,Product_37
Rep_17,2025-01-23,Italy,Customer_442,Email,Product_44
Rep_9,2024-05-25,Germany,Customer_57,Visit,Product_43
Rep_2,2024-10-29,Germany,Customer_473,Visit,Product_48
Rep_16,2024-09-10,Germany,Customer_83,Phone Call,Product_31
Rep_3,2024-09-15,Germany,Customer_440,Email,Product_31
Rep_18,2025-01-09,France,Customer_347,Phone Call,Product_22
Rep_20,2025-02-16,Germany,Customer_97,Visit,Product_33
Rep_3,2025-05-05,Germany,Customer_435,Visit,Product_26
Rep_14,2024-07-26,Germany,Customer_243,Visit,Product_22
Rep_3,2024-09-18,Spain,Customer_486,Phone Call,Product_42
Rep_2,2024-10-19,France,Customer_291,Email,Product_47
Rep_14,2025-03-11,France,Customer_156,Email,Product_37
Rep_7,2025-05-09,Italy,Customer_70,Visit,Product_35
Rep_20,2024-07-01,Germany,Customer_31,Phone Call,Product_4
Rep_4,2025-01-16,Spain,Customer_51,Visit,Product_44
Rep_15,2024-06-30,France,Customer_18,Email,Product_30
Rep_16,2024-08-18,Spain,Customer_378,Phone Call,Product_41
Rep_19,2024-09-28,France,Customer_427,Phone Call,Product_3
Rep_16,2025-03-04,Spain,Customer_378,Visit,Product_48
Rep_11,2025-02-17,Italy,Customer_399,Email,Product_44
Rep_17,2025-05-02,France,Customer_124,Visit,Product_6
Rep_1,2024-11-12,Germany,Customer_296,Visit,Product_18
Rep_1,2024-10-31,Germany,Customer_465,Email,Product_11
Rep_17,2024-07-19,Spain,Customer_92,Email,Product_48
Rep_17,2025-02-03,Italy,Customer_336,Visit,Product_6
Rep_20,2025-04-03,France,Customer_282,Phone Call,Product_28
Rep_9,2024-09-27,Germany,Customer_383,Email,Product_49
Rep_11,2024-10-26,France,Customer_242,Email,Product_4
Rep_12,2025-04-07,Germany,Customer_150,Visit,Product_1
Rep_18,2024-10-29,Italy,Customer_5,Phone Call,Product_45
Rep_9,2024-10-19,Germany,Customer_480,Visit,Product_3
Rep_4,2024-10-01,Germany,Customer_90,Phone Call,Product_9
Rep_18,2024-12-25,France,Customer_145,Email,Product_4
Rep_19,2024-06-22,France,Customer_367,Visit,Product_28
Rep_7,2024-06-16,Italy,Customer_165,Phone Call,Product_42
Rep_1,2024-12-15,Italy,Customer_220,Phone Call,Product_46
Rep_12,2025-03-19,Italy,Customer_121,Email,Product_34
Rep_5,2024-11-04,Germany,Customer_431,Phone Call,Product_6
Rep_1,2024-07-02,Germany,Customer_350,Email,Product_12
Rep_15,2024-06-19,France,Customer_102,Phone Call,Product_37
Rep_5,2024-05-19,Germany,Customer_475,Phone Call,Product_27
Rep_17,2025-03-21,Spain,Customer_287,Phone Call,Product_41
Rep_8,2024-12-02,Germany,Customer_122,Email,Product_4
Rep_5,2025-04-11,Spain,Customer_45,Email,Product_7
Rep_7,2025-02-09,Spain,Customer_353,Phone Call,Product_3
Rep_16,2024-10-10,Italy,Customer_429,Visit,Product_15
Rep_15,2025-01-22,Germany,Customer_284,Visit,Product_16
Rep_11,2024-11-15,Italy,Customer_303,Phone Call,Product_9
Rep_10,2024-08-13,Italy,Customer_105,Phone Call,Product_22
Rep_17,2024-10-12,Spain,Customer_375,Visit,Product_25
Rep_5,2025-01-15,Spain,Customer_388,Email,Product_15
Rep_18,2025-02-16,Italy,Customer_492,Phone Call,Product_30
Rep_6,2024-06-19,Germany,Customer_245,Email,Product_39
Rep_14,2024-10-23,Germany,Customer_155,Email,Product_30
Rep_20,2024-06-04,Spain,Customer_168,Phone Call,Product_21
Rep_12,2025-01-30,Italy,Customer_352,Phone Call,Product_15
Rep_4,2025-04-04,Spain,Customer_14,Visit,Product_3
Rep_16,2024-09-05,Spain,Customer_378,Email,Product_28
Rep_19,2025-01-01,Germany,Customer_8,Visit,Product_36
Rep_10,2024-07-18,Italy,Customer_45,Visit,Product_37
Rep_5,2024-09-07,Germany,Customer_162,Email,Product_26
Rep_2,2024-08-29,Italy,Customer_397,Phone Call,Product_45
Rep_16,2024-12-03,Spain,Customer_332,Visit,Product_43
Rep_15,2024-06-30,Italy,Customer_438,Email,Product_39
Rep_20,2024-12-15,Spain,Customer_393,Phone Call,Product_43
Rep_2,2025-01-27,Spain,Customer_208,Visit,Product_38
Rep_4,2025-01-31,Spain,Customer_197,Email,Product_7
Rep_8,2024-09-21,Italy,Customer_154,Phone Call,Product_36
Rep_6,2024-05-13,France,Customer_317,Email,Product_27
Rep_9,2024-07-08,France,Customer_263,Email,Product_36
Rep_4,2024-05-13,France,Customer_181,Phone Call,Product_16
Rep_2,2024-06-18,Germany,Customer_340,Email,Product_5
Rep_9,2024-09-21,France,Customer_491,Phone Call,Product_20
Rep_3,2025-03-01,France,Customer_89,Visit,Product_44
Rep_17,2024-09-21,Germany,Customer_3,Visit,Product_3
Rep_18,2024-11-04,France,Customer_301,Visit,Product_49
Rep_17,2025-04-06,France,Customer_144,Email,Product_16
Rep_15,2024-07-29,France,Customer_191,Visit,Product_35
Rep_7,2024-08-15,Italy,Customer_195,Email,Product_4
Rep_13,2024-10-05,Germany,Customer_262,Phone Call,Product_43
Rep_5,2025-04-20,Italy,Customer_140,Visit,Product_43
Rep_20,2025-01-27,Italy,Customer_25,Email,Product_44
Rep_17,2024-12-20,Italy,Customer_249,Visit,Product_46
Rep_7,2024-11-08,Germany,Customer_192,Phone Call,Product_27
Rep_1,2024-08-22,Italy,Customer_480,Phone Call,Product_11
Rep_16,2024-12-10,Germany,Customer_178,Phone Call,Product_48
Rep_7,2024-07-18,Italy,Customer_99,Email,Product_47
Rep_1,2025-05-12,France,Customer_487,Visit,Product_5
Rep_19,2024-11-03,Spain,Customer_433,Phone Call,Product_41
Rep_14,2024-10-15,France,Customer_341,Email,Product_20
Rep_15,2024-05-18,Italy,Customer_29,Visit,Product_23
Rep_20,2024-06-22,Spain,Customer_393,Visit,Product_46
Rep_6,2024-05-14,Germany,Customer_279,Email,Product_16
Rep_12,2024-06-23,Italy,Customer_307,Phone Call,Product_4
Rep_8,2024-09-18,Spain,Customer_67,Email,Product_34
Rep_17,2025-02-18,Germany,Customer_375,Phone Call,Product_21
Rep_16,2024-08-01,Italy,Customer_332,Phone Call,Product_41
Rep_3,2024-09-11,France,Customer_65,Email,Product_24
Rep_9,2024-12-10,Germany,Customer_421,Visit,Product_24
Rep_13,2024-06-26,Spain,Customer_189,Phone Call,Product_37
Rep_7,2024-11-23,France,Customer_124,Phone Call,Product_27
Rep_9,2025-03-11,Italy,Customer_256,Email,Product_22
Rep_8,2024-09-06,Germany,Customer_410,Email,Product_48
Rep_4,2025-04-23,France,Customer_59,Visit,Product_32
Rep_7,2024-06-17,Spain,Customer_109,Visit,Product_12
Rep_19,2024-06-21,France,Customer_130,Visit,Product_44
Rep_14,2024-12-10,France,Customer_161,Visit,Product_27
Rep_6,2025-01-07,Spain,Customer_17,Visit,Product_41
Rep_7,2024-09-02,Germany,Customer_69,Phone Call,Product_50
Rep_15,2025-02-24,Italy,Customer_437,Visit,Product_33
Rep_4,2024-06-05,Spain,Customer_181,Visit,Product_15
Rep_8,2024-08-16,Italy,Customer_269,Email,Product_46
Rep_12,2025-05-05,Germany,Customer_242,Email,Product_12
Rep_1,2025-04-02,Spain,Customer_58,Email,Product_24
Rep_17,2024-06-25,France,Customer_144,Phone Call,Product_8
Rep_4,2025-02-02,Spain,Customer_131,Visit,Product_31
Rep_8,2024-07-15,Germany,Customer_52,Phone Call,Product_15
Rep_18,2024-11-01,Germany,Customer_253,Phone Call,Product_11
Rep_15,2024-07-16,France,Customer_284,Visit,Product_37
Rep_7,2024-07-16,Italy,Customer_288,Email,Product_11
Rep_4,2024-11-09,France,Customer_345,Visit,Product_8
Rep_11,2024-08-21,Italy,Customer_434,Phone Call,Product_20
Rep_2,2025-04-29,Italy,Customer_265,Email,Product_45
Rep_13,2025-03-31,Spain,Customer_231,Visit,Product_26
Rep_3,2025-02-06,Germany,Customer_65,Phone Call,Product_10
Rep_19,2024-07-17,Spain,Customer_115,Visit,Product_4
Rep_11,2024-10-30,France,Customer_370,Email,Product_38
Rep_5,2025-02-10,France,Customer_431,Phone Call,Product_16
Rep_1,2025-04-01,France,Customer_151,Phone Call,Product_41
Rep_9,2024-12-20,Germany,Customer_57,Visit,Product_21
Rep_7,2024-05-23,Germany,Customer_25,Visit,Product_8
Rep_10,2024-12-16,France,Customer_81,Phone Call,Product_9
Rep_5,2024-10-06,Spain,Customer_339,Email,Product_19
Rep_1,2024-05-19,France,Customer_318,Email,Product_27
Rep_18,2024-06-29,Spain,Customer_54,Email,Product_48
Rep_18,2024-06-21,France,Customer_301,Email,Product_43
Rep_3,2024-09-10,Germany,Customer_17,Email,Product_37
Rep_19,2024-06-14,France,Customer_495,Phone Call,Product_8
Rep_8,2025-01-12,Germany,Customer_138,Visit,Product_7
Rep_18,2025-03-07,France,Customer_36,Phone Call,Product_8
Rep_8,2024-10-08,Germany,Customer_351,Phone Call,Product_8
Rep_3,2024-08-02,Italy,Customer_260,Phone Call,Product_2
Rep_14,2024-08-20,France,Customer_134,Email,Product_26
Rep_14,2025-02-17,Germany,Customer_134,Email,Product_16
Rep_5,2024-10-09,Spain,Customer_166,Email,Product_30
Rep_6,2024-08-10,Spain,Customer_308,Email,Product_8
Rep_13,2024-11-08,France,Customer_384,Phone Call,Product_40
Rep_16,2025-01-18,Germany,Customer_83,Visit,Product_27
Rep_4,2024-12-29,Spain,Customer_359,Email,Product_27
Rep_18,2024-11-24,France,Customer_253,Visit,Product_13
Rep_16,2024-12-16,Germany,Customer_267,Visit,Product_16
Rep_4,2025-04-03,Italy,Customer_178,Email,Product_21
Rep_8,2024-10-02,France,Customer_270,Phone Call,Product_21
Rep_1,2024-07-24,Italy,Customer_403,Email,Product_28
Rep_16,2024-10-25,Spain,Customer_249,Phone Call,Product_48
Rep_4,2025-01-16,Spain,Customer_449,Email,Product_36
Rep_2,2025-03-22,France,Customer_171,Email,Product_19
Rep_5,2024-05-16,Germany,Customer_166,Visit,Product_33
Rep_16,2024-12-27,Italy,Customer_238,Phone Call,Product_7
Rep_17,2024-10-23,Germany,Customer_80,Visit,Product_29
Rep_12,2025-01-01,France,Customer_44,Email,Product_32
Rep_9,2024-08-11,Spain,Customer_455,Phone Call,Product_48
Rep_13,2024-08-31,France,Customer_489,Email,Product_28
Rep_9,2024-09-24,Italy,Customer_361,Email,Product_30
Rep_20,2024-11-28,Germany,Customer_258,Email,Product_16
Rep_15,2024-09-11,Italy,Customer_251,Visit,Product_36
Rep_1,2024-11-12,Germany,Customer_461,Email,Product_3
Rep_10,2025-01-12,Spain,Customer_105,Visit,Product_49
Rep_16,2025-04-09,Germany,Customer_429,Phone Call,Product_40
Rep_6,2025-03-05,Spain,Customer_337,Phone Call,Product_2
Rep_12,2025-02-23,Germany,Customer_94,Visit,Product_2
Rep_12,2024-11-10,Spain,Customer_161,Email,Product_36
Rep_10,2025-04-19,Italy,Customer_335,Email,Product_36
Rep_4,2025-02-26,Italy,Customer_311,Visit,Product_38
Rep_2,2025-02-15,Germany,Customer_415,Visit,Product_22
Rep_2,2025-04-28,France,Customer_118,Email,Product_16
Rep_7,2024-08-19,Italy,Customer_30,Visit,Product_48
Rep_2,2024-09-23,Spain,Customer_208,Phone Call,Product_25
Rep_9,2024-08-26,Italy,Customer_82,Phone Call,Product_43
Rep_16,2025-03-10,Germany,Customer_378,Email,Product_29
Rep_5,2024-07-15,Italy,Customer_325,Email,Product_6
Rep_20,2024-07-24,Spain,Customer_464,Email,Product_22
Rep_9,2025-04-19,Italy,Customer_461,Phone Call,Product_41
Rep_6,2024-08-07,Spain,Customer_84,Phone Call,Product_18
Rep_6,2025-04-27,Italy,Customer_308,Visit,Product_6
Rep_3,2024-11-08,Germany,Customer_499,Visit,Product_5
Rep_9,2024-09-15,Spain,Customer_82,Visit,Product_50
Rep_7,2025-01-17,France,Customer_30,Visit,Product_26
Rep_17,2024-05-22,Germany,Customer_298,Email,Product_39
Rep_14,2024-10-04,Spain,Customer_493,Phone Call,Product_2
Rep_17,2024-11-13,Spain,Customer_375,Email,Product_50
Rep_12,2025-01-09,Spain,Customer_114,Visit,Product_3
Rep_4,2025-03-15,Italy,Customer_132,Visit,Product_44
Rep_9,2025-05-13,Germany,Customer_72,Phone Call,Product_21
Rep_7,2025-02-10,France,Customer_192,Visit,Product_44
Rep_12,2024-09-01,France,Customer_286,Visit,Product_8
Rep_18,2025-01-30,Spain,Customer_123,Phone Call,Product_38
Rep_16,2024-08-17,Spain,Customer_474,Phone Call,Product_46
Rep_2,2024-05-21,France,Customer_12,Phone Call,Product_21
Rep_3,2024-06-21,Germany,Customer_285,Email,Product_10
Rep_8,2024-11-07,Germany,Customer_483,Visit,Product_36
Rep_7,2025-02-20,Italy,Customer_404,Phone Call,Product_4
Rep_16,2024-11-30,Germany,Customer_276,Visit,Product_11
Rep_11,2025-03-26,Italy,Customer_370,Visit,Product_19
Rep_20,2025-04-28,Spain,Customer_274,Visit,Product_29
Rep_3,2024-07-22,Italy,Customer_101,Visit,Product_39
Rep_10,2024-07-28,Italy,Customer_396,Email,Product_9
Rep_7,2025-03-26,Italy,Customer_446,Visit,Product_16
Rep_17,2024-10-10,France,Customer_80,Visit,Product_41
Rep_6,2025-02-08,Germany,Customer_213,Visit,Product_42
Rep_9,2025-01-01,France,Customer_26,Phone Call,Product_19
Rep_15,2024-09-18,Germany,Customer_302,Email,Product_16
Rep_1,2024-12-13,France,Customer_53,Phone Call,Product_15
Rep_2,2024-07-03,France,Customer_330,Phone Call,Product_42
Rep_2,2024-05-25,Germany,Customer_478,Email,Product_31
Rep_6,2024-11-19,Spain,Customer_9,Phone Call,Product_15
Rep_10,2024-10-20,France,Customer_105,Phone Call,Product_22
Rep_9,2025-04-24,Italy,Customer_146,Visit,Product_41
Rep_20,2024-11-10,Italy,Customer_470,Visit,Product_42
Rep_5,2025-03-16,Germany,Customer_183,Visit,Product_8
Rep_15,2025-04-18,France,Customer_113,Visit,Product_13
Rep_11,2024-10-31,Spain,Customer_259,Email,Product_7
Rep_3,2024-10-02,France,Customer_89,Phone Call,Product_27
Rep_8,2024-05-17,Italy,Customer_52,Visit,Product_44
Rep_14,2024-07-28,Germany,Customer_452,Email,Product_29
Rep_4,2024-12-19,Spain,Customer_181,Visit,Product_1
Rep_8,2024-07-31,Italy,Customer_52,Email,Product_7
Rep_5,2024-06-08,Spain,Customer_431,Email,Product_25
Rep_16,2024-11-19,Germany,Customer_387,Email,Product_32
Rep_15,2024-07-03,France,Customer_158,Email,Product_45
Rep_1,2025-01-24,Italy,Customer_184,Email,Product_5
Rep_7,2024-06-16,Italy,Customer_446,Visit,Product_40
Rep_9,2025-02-16,Italy,Customer_27,Visit,Product_33
Rep_1,2024-11-30,Spain,Customer_402,Email,Product_26
Rep_15,2025-02-06,Germany,Customer_32,Phone Call,Product_38
Rep_6,2025-01-28,France,Customer_247,Phone Call,Product_45
Rep_8,2025-05-13,France,Customer_365,Visit,Product_25
Rep_1,2024-12-14,Spain,Customer_490,Email,Product_48
Rep_16,2024-10-17,Germany,Customer_238,Phone Call,Product_3
Rep_14,2025-01-06,Germany,Customer_468,Visit,Product_9
Rep_1,2024-08-29,Germany,Customer_445,Email,Product_2
Rep_1,2024-08-01,France,Customer_133,Visit,Product_6
Rep_8,2024-06-12,Italy,Customer_52,Email,Product_29
Rep_10,2024-10-26,Spain,Customer_118,Visit,Product_38
Rep_3,2024-05-21,Germany,Customer_193,Phone Call,Product_34
Rep_3,2024-12-10,Spain,Customer_158,Visit,Product_39
Rep_3,2024-11-14,Germany,Customer_101,Visit,Product_46
Rep_19,2025-02-15,France,Customer_282,Visit,Product_28
Rep_5,2025-02-25,Spain,Customer_475,Email,Product_31
Rep_18,2024-09-23,Italy,Customer_40,Visit,Product_39
Rep_16,2025-02-24,France,Customer_488,Visit,Product_42
Rep_5,2025-05-03,Italy,Customer_382,Phone Call,Product_15
Rep_11,2024-05-14,France,Customer_283,Visit,Product_20
Rep_3,2024-07-28,Spain,Customer_47,Visit,Product_23
Rep_19,2025-01-07,Italy,Customer_115,Visit,Product_34
Rep_20,2024-09-04,Spain,Customer_241,Phone Call,Product_48
Rep_17,2025-04-01,Italy,Customer_228,Visit,Product_29
Rep_12,2025-03-05,France,Customer_86,Email,Product_16
Rep_17,2025-04-14,Italy,Customer_249,Visit,Product_50
Rep_3,2025-04-22,Italy,Customer_137,Phone Call,Product_27
Rep_18,2025-03-07,Italy,Customer_54,Email,Product_29
Rep_7,2025-03-20,France,Customer_425,Phone Call,Product_36
Rep_20,2024-10-22,Germany,Customer_4,Phone Call,Product_38
Rep_2,2024-11-03,Spain,Customer_76,Email,Product_26
Rep_18,2025-02-10,Spain,Customer_164,Visit,Product_10
Rep_7,2024-11-28,Spain,Customer_347,Email,Product_42
Rep_1,2025-02-09,France,Customer_128,Visit,Product_20
Rep_13,2024-08-31,France,Customer_68,Email,Product_41
Rep_11,2024-06-06,France,Customer_371,Email,Product_8
Rep_4,2024-05-28,Spain,Customer_222,Visit,Product_49
Rep_11,2024-06-15,Spain,Customer_184,Visit,Product_23
Rep_15,2024-09-24,Germany,Customer_418,Email,Product_37
Rep_4,2024-10-07,Italy,Customer_197,Phone Call,Product_43
Rep_9,2025-01-17,Germany,Customer_135,Email,Product_24
Rep_13,2024-10-20,Germany,Customer_458,Email,Product_40
Rep_10,2024-10-07,France,Customer_16,Email,Product_6
Rep_11,2025-03-12,Germany,Customer_383,Phone Call,Product_19
Rep_2,2025-01-18,Spain,Customer_398,Phone Call,Product_19
Rep_16,2025-02-07,France,Customer_316,Email,Product_6
Rep_14,2025-03-04,Germany,Customer_468,Email,Product_39
Rep_8,2025-01-16,Germany,Customer_410,Email,Product_4
Rep_8,2025-03-08,Italy,Customer_483,Phone Call,Product_42
Rep_19,2024-08-11,France,Customer_214,Email,Product_11
Rep_8,2024-08-30,Germany,Customer_338,Email,Product_16
Rep_14,2024-11-17,France,Customer_356,Phone Call,Product_38
Rep_7,2024-10-15,Germany,Customer_445,Visit,Product_18
Rep_2,2024-12-14,France,Customer_76,Visit,Product_21
Rep_19,2024-05-13,Italy,Customer_200,Email,Product_34
Rep_14,2025-01-11,Italy,Customer_356,Email,Product_39
Rep_2,2024-10-28,Spain,Customer_358,Email,Product_23
Rep_9,2025-01-14,France,Customer_1,Visit,Product_5
Rep_17,2024-09-02,France,Customer_80,Email,Product_28
Rep_1,2025-01-29,Germany,Customer_128,Email,Product_15
Rep_5,2024-11-17,France,Customer_88,Visit,Product_11
Rep_18,2024-07-11,Italy,Customer_437,Phone Call,Product_46
Rep_7,2024-10-14,Germany,Customer_347,Visit,Product_12
Rep_2,2025-01-29,Germany,Customer_340,Phone Call,Product_40
Rep_4,2025-03-29,Spain,Customer_202,Phone Call,Product_29
Rep_2,2024-10-27,Italy,Customer_118,Phone Call,Product_1
Rep_12,2025-05-04,France,Customer_218,Phone Call,Product_15
Rep_19,2024-10-13,Germany,Customer_214,Email,Product_34
Rep_1,2025-02-14,Italy,Customer_442,Phone Call,Product_7
Rep_6,2025-05-05,Germany,Customer_279,Email,Product_4
Rep_4,2025-04-25,Italy,Customer_170,Visit,Product_41
Rep_3,2025-03-06,Italy,Customer_323,Email,Product_50
Rep_11,2025-04-01,Italy,Customer_434,Phone Call,Product_48
Rep_6,2024-12-26,Spain,Customer_56,Email,Product_10
Rep_7,2025-02-17,Italy,Customer_494,Visit,Product_28
Rep_3,2025-01-01,Spain,Customer_137,Visit,Product_18
Rep_14,2024-09-07,Germany,Customer_316,Phone Call,Product_24
Rep_18,2024-11-11,Spain,Customer_60,Phone Call,Product_25
Rep_7,2024-12-11,Spain,Customer_425,Phone Call,Product_2
Rep_13,2024-10-03,Germany,Customer_232,Visit,Product_5
Rep_18,2024-09-08,France,Customer_163,Phone Call,Product_46
Rep_19,2024-10-22,Spain,Customer_414,Email,Product_32
Rep_6,2025-03-26,France,Customer_17,Email,Product_46
Rep_14,2025-05-02,Italy,Customer_312,Email,Product_12
Rep_1,2024-12-26,Spain,Customer_355,Email,Product_40
Rep_4,2025-01-18,Spain,Customer_178,Visit,Product_15
Rep_1,2025-03-08,Germany,Customer_318,Email,Product_2
